user_id,archetype,state,transaction_date,month,year,month_key,category,merchant,amount,is_subscription,subscription_frequency,monthly_total,prev_month_total,month_over_month_change_pct,avg_monthly_spend,credit_score_impact_category,spending_velocity_7d
USER_0100,frugal_saver,NY,2024-04-24,4,2024,2024-04,Jewelry,Zales,10.49,False,one-time,10.49,30.62,-65.74,827.86,negative,9
USER_0100,frugal_saver,NY,2024-02-05,2,2024,2024-02,Jewelry,Zales,25.86,False,one-time,25.86,33.18,-22.06,909.36,negative,18
USER_0100,frugal_saver,NY,2024-09-16,9,2024,2024-09,Sports & Fitness,Nike,21.88,False,one-time,21.88,66.84,-67.27,688.02,positive,13
USER_0100,frugal_saver,NY,2024-10-09,10,2024,2024-10,Dining,McDonald's,18.93,False,one-time,36.96,21.88,68.92,881.89,neutral,7
USER_0100,frugal_saver,NY,2024-01-23,1,2024,2024-01,Clothing,H&M,26.12,False,one-time,59.3,650.55,-90.88,849.96,neutral,9
USER_0100,frugal_saver,NY,2024-12-28,12,2024,2024-12,Utilities,Water Dept,29.58,False,one-time,55.19,717.76,-92.31,820.98,positive,7
USER_0100,frugal_saver,NY,2024-01-02,1,2024,2024-01,Travel,Uber,43.41,False,one-time,102.71,819.37,-87.46,787.41,positive,7
USER_0100,frugal_saver,NY,2024-12-01,12,2024,2024-12,Dining,Local Diner,14.57,False,one-time,69.76,810.33,-91.39,730.7,neutral,11
USER_0100,frugal_saver,NY,2024-05-25,5,2024,2024-05,Gas,Circle K,35.94,False,one-time,51.74,10.49,393.23,861.42,positive,16
USER_0100,frugal_saver,NY,2024-08-09,8,2024,2024-08,Coffee Shops,Peet's Coffee,34.45,False,one-time,101.29,72.88,38.98,873.05,neutral,2
USER_0100,frugal_saver,NY,2024-10-05,10,2024,2024-10,Healthcare,CVS Pharmacy,20.43,False,one-time,57.39,21.88,162.29,724.72,positive,14
USER_0100,frugal_saver,NY,2024-08-10,8,2024,2024-08,Clothing,Zara,28.29,False,one-time,129.58,72.88,77.8,779.13,neutral,10
USER_0100,frugal_saver,NY,2024-01-16,1,2024,2024-01,Sports & Fitness,Dick's Sporting Goods,23.01,False,one-time,125.72,885.28,-85.8,863.6,positive,17
USER_0100,frugal_saver,NY,2024-11-02,11,2024,2024-11,Jewelry,Kay Jewelers,28.15,False,one-time,28.15,57.39,-50.95,868.37,negative,12
USER_0100,frugal_saver,NY,2024-09-22,9,2024,2024-09,Coffee Shops,Local Café,38.74,False,one-time,60.62,129.58,-53.22,885.14,neutral,10
USER_0100,frugal_saver,NY,2024-11-08,11,2024,2024-11,Clothing,Forever 21,31.51,False,one-time,59.66,57.39,3.96,839.3,neutral,11
USER_0100,frugal_saver,NY,2024-05-11,5,2024,2024-05,Utilities,Comcast,30.74,False,one-time,82.48,10.49,686.27,816.57,positive,12
USER_0100,frugal_saver,NY,2024-05-07,5,2024,2024-05,Electronics,B&H Photo,23.22,False,one-time,105.7,10.49,907.63,776.81,neutral,6
USER_0100,frugal_saver,NY,2024-04-10,4,2024,2024-04,Groceries,Kroger,14.79,False,one-time,25.28,30.62,-17.44,870.14,positive,2
USER_0100,frugal_saver,NY,2024-10-11,10,2024,2024-10,Home Improvement,Menards,25.0,False,one-time,82.39,60.62,35.91,909.24,positive,14
USER_0100,frugal_saver,NY,2024-07-18,7,2024,2024-07,Home Improvement,Home Depot,36.32,False,one-time,109.2,24.33,348.83,709.22,positive,7
USER_0100,frugal_saver,NY,2024-03-12,3,2024,2024-03,Home Improvement,Lowe's,14.45,False,one-time,45.07,25.86,74.28,865.31,positive,6
USER_0100,frugal_saver,NY,2024-05-16,5,2024,2024-05,Gas,Chevron,18.23,False,one-time,123.93,25.28,390.23,692.59,positive,16
USER_0100,frugal_saver,NY,2024-04-16,4,2024,2024-04,Coffee Shops,Peet's Coffee,27.68,False,one-time,52.96,45.07,17.51,772.83,neutral,4
USER_0100,frugal_saver,NY,2024-04-14,4,2024,2024-04,Gas,ExxonMobil,18.79,False,one-time,71.75,45.07,59.2,917.45,positive,12
USER_0100,frugal_saver,NY,2024-09-10,9,2024,2024-09,Groceries,Walmart,20.33,False,one-time,80.95,129.58,-37.53,758.69,positive,14
USER_0100,frugal_saver,NY,2024-12-17,12,2024,2024-12,Electronics,Micro Center,23.28,False,one-time,93.04,59.66,55.95,836.41,neutral,13
USER_0100,frugal_saver,NY,2024-08-23,8,2024,2024-08,Healthcare,CVS Pharmacy,15.74,False,one-time,145.32,109.2,33.08,764.61,positive,4
USER_0100,frugal_saver,NY,2024-03-08,3,2024,2024-03,Sports & Fitness,Academy Sports,18.87,False,one-time,63.94,25.86,147.25,742.67,positive,10
USER_0100,frugal_saver,NY,2024-11-04,11,2024,2024-11,Jewelry,Kay Jewelers,32.29,False,one-time,91.95,82.39,11.6,688.74,negative,15
USER_0100,frugal_saver,NY,2024-02-24,2,2024,2024-02,Jewelry,Tiffany & Co.,16.21,False,one-time,42.07,125.72,-66.54,740.31,negative,10
USER_0100,frugal_saver,NY,2024-03-31,3,2024,2024-03,Subscriptions,Disney+,14.99,True,monthly,78.93,42.07,87.62,844.4,negative,15
USER_0100,frugal_saver,NY,2024-08-14,8,2024,2024-08,Coffee Shops,Starbucks,13.88,False,one-time,159.2,109.2,45.79,712.95,neutral,9
USER_0100,frugal_saver,NY,2024-06-15,6,2024,2024-06,Utilities,AT&T,21.63,False,one-time,45.96,123.93,-62.91,806.64,positive,2
USER_0100,frugal_saver,NY,2024-06-23,6,2024,2024-06,Sports & Fitness,Nike,32.52,False,one-time,78.48,123.93,-36.67,755.98,positive,12
USER_0100,frugal_saver,NY,2024-01-26,1,2024,2024-01,Sports & Fitness,REI,25.09,False,one-time,150.81,956.45,-84.23,898.99,positive,7
USER_0100,frugal_saver,NY,2024-12-29,12,2024,2024-12,Online Shopping,Wayfair,22.95,False,one-time,115.99,91.95,26.14,778.58,neutral,8
USER_0100,frugal_saver,NY,2024-04-05,4,2024,2024-04,Sports & Fitness,Nike,27.02,False,one-time,98.77,78.93,25.14,710.93,positive,8
USER_0101,frugal_saver,TX,2024-10-07,10,2024,2024-10,Jewelry,Zales,12.7,False,one-time,12.7,934.43,-98.64,858.56,negative,18
USER_0101,frugal_saver,TX,2024-11-11,11,2024,2024-11,Coffee Shops,Local Café,30.62,False,one-time,30.62,12.7,141.1,767.27,neutral,6
USER_0101,frugal_saver,TX,2024-11-04,11,2024,2024-11,Clothing,Nike,29.73,False,one-time,60.35,12.7,375.2,881.26,neutral,11
USER_0101,frugal_saver,TX,2024-10-24,10,2024,2024-10,Jewelry,Tiffany & Co.,23.39,False,one-time,36.09,837.8,-95.69,685.02,negative,6
USER_0101,frugal_saver,TX,2024-08-30,8,2024,2024-08,Subscriptions,Amazon Prime,29.99,True,monthly,29.99,837.25,-96.42,783.01,negative,5
USER_0101,frugal_saver,TX,2024-05-28,5,2024,2024-05,Healthcare,Walgreens,34.71,False,one-time,34.71,654.32,-94.7,906.12,positive,2
USER_0101,frugal_saver,TX,2024-11-17,11,2024,2024-11,Coffee Shops,Peet's Coffee,17.65,False,one-time,78.0,36.09,116.13,689.64,neutral,4
USER_0101,frugal_saver,TX,2024-01-06,1,2024,2024-01,Entertainment,Regal Cinema,35.69,False,one-time,35.69,674.8,-94.71,811.94,neutral,16
USER_0101,frugal_saver,TX,2024-05-27,5,2024,2024-05,Travel,Airbnb,27.9,False,one-time,62.61,675.27,-90.73,919.6,positive,9
USER_0101,frugal_saver,TX,2024-03-20,3,2024,2024-03,Subscriptions,Hulu,12.99,True,monthly,12.99,835.07,-98.44,786.43,negative,9
USER_0101,frugal_saver,TX,2024-02-14,2,2024,2024-02,Jewelry,Pandora,23.97,False,one-time,23.97,35.69,-32.84,885.41,negative,7
USER_0101,frugal_saver,TX,2024-04-23,4,2024,2024-04,Dining,Chick-fil-A,26.51,False,one-time,26.51,12.99,104.08,761.54,neutral,2
USER_0101,frugal_saver,TX,2024-08-02,8,2024,2024-08,Clothing,Forever 21,25.81,False,one-time,55.8,744.28,-92.5,761.21,neutral,15
USER_0101,frugal_saver,TX,2024-08-21,8,2024,2024-08,Groceries,H-E-B,36.43,False,one-time,92.23,717.43,-87.14,830.97,positive,17
USER_0101,frugal_saver,TX,2024-01-30,1,2024,2024-01,Coffee Shops,Peet's Coffee,18.05,False,one-time,53.74,676.08,-92.05,681.85,neutral,13
USER_0101,frugal_saver,TX,2024-12-16,12,2024,2024-12,Healthcare,Urgent Care,20.57,False,one-time,20.57,78.0,-73.63,818.97,positive,12
USER_0101,frugal_saver,TX,2024-08-24,8,2024,2024-08,Home Improvement,Home Depot,34.96,False,one-time,127.19,950.87,-86.62,699.97,positive,18
USER_0101,frugal_saver,TX,2024-02-16,2,2024,2024-02,Gas,Circle K,21.9,False,one-time,45.87,53.74,-14.64,723.25,positive,9
USER_0101,frugal_saver,TX,2024-07-05,7,2024,2024-07,Travel,Uber,33.87,False,one-time,33.87,897.11,-96.22,862.46,positive,9
USER_0101,frugal_saver,TX,2024-01-09,1,2024,2024-01,Electronics,B&H Photo,40.26,False,one-time,94.0,809.51,-88.39,856.18,neutral,12
USER_0101,frugal_saver,TX,2024-02-11,2,2024,2024-02,Jewelry,Tiffany & Co.,23.45,False,one-time,69.32,94.0,-26.26,693.46,negative,16
USER_0101,frugal_saver,TX,2024-10-24,10,2024,2024-10,Entertainment,AMC Theaters,32.12,False,one-time,68.21,866.0,-92.12,734.53,neutral,6
USER_0101,frugal_saver,TX,2024-05-18,5,2024,2024-05,Sports & Fitness,REI,17.44,False,one-time,80.05,26.51,201.96,806.8,positive,12
USER_0101,frugal_saver,TX,2024-11-17,11,2024,2024-11,Electronics,Best Buy,32.7,False,one-time,110.7,68.21,62.29,714.24,neutral,3
USER_0101,frugal_saver,TX,2024-06-04,6,2024,2024-06,Subscriptions,Blue Apron,12.99,True,monthly,12.99,80.05,-83.77,753.15,negative,18
USER_0101,frugal_saver,TX,2024-01-17,1,2024,2024-01,Dining,McDonald's,28.26,False,one-time,122.26,834.17,-85.34,725.69,neutral,14
USER_0101,frugal_saver,TX,2024-07-05,7,2024,2024-07,Travel,Airbnb,30.45,False,one-time,64.32,12.99,395.15,737.15,positive,12
USER_0101,frugal_saver,TX,2024-09-03,9,2024,2024-09,Electronics,B&H Photo,21.5,False,one-time,21.5,127.19,-83.1,848.13,neutral,3
USER_0101,frugal_saver,TX,2024-01-02,1,2024,2024-01,Healthcare,LabCorp,13.38,False,one-time,135.64,678.25,-80.0,865.06,positive,10
USER_0101,frugal_saver,TX,2024-04-29,4,2024,2024-04,Gas,Shell,30.69,False,one-time,57.2,12.99,340.34,715.21,positive,16
USER_0101,frugal_saver,TX,2024-01-06,1,2024,2024-01,Coffee Shops,Peet's Coffee,10.16,False,one-time,145.8,781.07,-81.33,706.72,neutral,7
USER_0101,frugal_saver,TX,2024-06-23,6,2024,2024-06,Online Shopping,Target,24.13,False,one-time,37.12,80.05,-53.63,895.65,neutral,9
USER_0101,frugal_saver,TX,2024-04-18,4,2024,2024-04,Sports & Fitness,Academy Sports,34.2,False,one-time,91.4,12.99,603.62,834.07,positive,13
USER_0101,frugal_saver,TX,2024-07-13,7,2024,2024-07,Gas,BP,28.2,False,one-time,92.52,37.12,149.25,769.99,positive,13
USER_0101,frugal_saver,TX,2024-11-05,11,2024,2024-11,Coffee Shops,Dunkin',42.25,False,one-time,152.95,68.21,124.23,865.82,neutral,9
USER_0101,frugal_saver,TX,2024-01-16,1,2024,2024-01,Dining,McDonald's,34.87,False,one-time,180.67,859.4,-78.98,853.07,neutral,4
USER_0101,frugal_saver,TX,2024-07-12,7,2024,2024-07,Healthcare,Walgreens,21.44,False,one-time,113.96,37.12,207.0,836.11,positive,17
USER_0101,frugal_saver,TX,2024-10-28,10,2024,2024-10,Jewelry,Tiffany & Co.,26.89,False,one-time,95.1,21.5,342.33,686.7,negative,10
USER_0101,frugal_saver,TX,2024-06-02,6,2024,2024-06,Subscriptions,HBO Max,19.99,True,monthly,57.11,80.05,-28.66,888.83,negative,6
USER_0101,frugal_saver,TX,2024-06-20,6,2024,2024-06,Online Shopping,Etsy,26.29,False,one-time,83.4,80.05,4.18,839.35,neutral,14
USER_0101,frugal_saver,TX,2024-07-07,7,2024,2024-07,Subscriptions,Disney+,34.99,True,monthly,148.95,83.4,78.6,682.96,negative,12
USER_0101,frugal_saver,TX,2024-08-05,8,2024,2024-08,Coffee Shops,Dunkin',14.01,False,one-time,141.2,148.95,-5.2,819.43,neutral,7
USER_0101,frugal_saver,TX,2024-07-29,7,2024,2024-07,Subscriptions,Amazon Prime,34.99,True,monthly,183.94,83.4,120.55,876.58,negative,4
USER_0101,frugal_saver,TX,2024-03-03,3,2024,2024-03,Healthcare,CVS Pharmacy,19.14,False,one-time,32.13,69.32,-53.65,686.33,positive,9
USER_0101,frugal_saver,TX,2024-08-11,8,2024,2024-08,Utilities,AT&T,22.18,False,one-time,163.38,183.94,-11.18,882.64,positive,2
USER_0101,frugal_saver,TX,2024-10-11,10,2024,2024-10,Subscriptions,YouTube Premium,9.99,True,monthly,105.09,21.5,388.79,727.11,negative,6
USER_0101,frugal_saver,TX,2024-09-12,9,2024,2024-09,Sports & Fitness,Dick's Sporting Goods,10.38,False,one-time,31.88,163.38,-80.49,762.73,positive,18
USER_0101,frugal_saver,TX,2024-08-24,8,2024,2024-08,Gas,BP,27.05,False,one-time,190.43,183.94,3.53,700.31,positive,16
USER_0101,frugal_saver,TX,2024-03-09,3,2024,2024-03,Healthcare,Walgreens,24.67,False,one-time,56.8,69.32,-18.06,704.13,positive,12
USER_0101,frugal_saver,TX,2024-08-06,8,2024,2024-08,Home Improvement,Menards,13.28,False,one-time,203.71,183.94,10.75,686.76,positive,17
USER_0102,lifestyle_spender,CA,2024-08-18,8,2024,2024-08,Electronics,B&H Photo,174.25,False,one-time,174.25,4302.62,-95.95,4902.51,neutral,5
USER_0102,lifestyle_spender,CA,2024-10-30,10,2024,2024-10,Entertainment,AMC Theaters,192.95,False,one-time,192.95,4237.38,-95.45,4926.54,neutral,5
USER_0102,lifestyle_spender,CA,2024-04-14,4,2024,2024-04,Travel,Uber,163.62,False,one-time,163.62,5280.75,-96.9,4719.91,positive,11
USER_0102,lifestyle_spender,CA,2024-09-28,9,2024,2024-09,Utilities,Comcast,130.56,False,one-time,130.56,174.25,-25.07,3890.76,positive,13
USER_0102,lifestyle_spender,CA,2024-02-24,2,2024,2024-02,Coffee Shops,Peet's Coffee,185.49,False,one-time,185.49,5182.71,-96.42,4800.35,neutral,15
USER_0102,lifestyle_spender,CA,2024-11-23,11,2024,2024-11,Electronics,Best Buy,190.81,False,one-time,190.81,192.95,-1.11,4811.61,neutral,17
USER_0102,lifestyle_spender,CA,2024-09-11,9,2024,2024-09,Gas,ExxonMobil,168.44,False,one-time,299.0,174.25,71.59,4644.74,positive,13
USER_0102,lifestyle_spender,CA,2024-11-10,11,2024,2024-11,Sports & Fitness,REI,100.52,False,one-time,291.33,192.95,50.99,4239.31,positive,9
USER_0102,lifestyle_spender,CA,2024-07-09,7,2024,2024-07,Utilities,Water Dept,166.6,False,one-time,166.6,4953.11,-96.64,4064.55,positive,6
USER_0102,lifestyle_spender,CA,2024-01-19,1,2024,2024-01,Utilities,Comcast,221.73,False,one-time,221.73,3710.85,-94.02,4337.95,positive,10
USER_0102,lifestyle_spender,CA,2024-08-06,8,2024,2024-08,Dining,Chipotle,114.2,False,one-time,288.45,166.6,73.14,4487.72,neutral,4
USER_0102,lifestyle_spender,CA,2024-10-18,10,2024,2024-10,Utilities,Comcast,275.88,False,one-time,468.83,299.0,56.8,4147.62,positive,3
USER_0102,lifestyle_spender,CA,2024-04-18,4,2024,2024-04,Travel,Uber,118.46,False,one-time,282.08,4461.1,-93.68,4117.61,positive,12
USER_0102,lifestyle_spender,CA,2024-11-24,11,2024,2024-11,Entertainment,Sky Zone,151.94,False,one-time,443.27,468.83,-5.45,4142.82,neutral,12
USER_0102,lifestyle_spender,CA,2024-04-01,4,2024,2024-04,Entertainment,AMC Theaters,109.65,False,one-time,391.73,3844.35,-89.81,4736.97,neutral,17
USER_0102,lifestyle_spender,CA,2024-05-09,5,2024,2024-05,Dining,McDonald's,163.4,False,one-time,163.4,391.73,-58.29,4037.82,neutral,8
USER_0102,lifestyle_spender,CA,2024-05-28,5,2024,2024-05,Dining,Chick-fil-A,45.47,False,one-time,208.87,391.73,-46.68,5139.3,neutral,6
USER_0102,lifestyle_spender,CA,2024-03-11,3,2024,2024-03,Dining,Chick-fil-A,117.24,False,one-time,117.24,185.49,-36.79,4514.42,neutral,12
USER_0102,lifestyle_spender,CA,2024-01-05,1,2024,2024-01,Utilities,Duke Energy,84.47,False,one-time,306.2,4834.19,-93.67,4920.01,positive,16
USER_0102,lifestyle_spender,CA,2024-07-10,7,2024,2024-07,Sports & Fitness,Nike,158.12,False,one-time,324.72,4169.28,-92.21,5128.34,positive,17
USER_0102,lifestyle_spender,CA,2024-09-04,9,2024,2024-09,Utilities,AT&T,209.67,False,one-time,508.67,288.45,76.35,4100.18,positive,6
USER_0102,lifestyle_spender,CA,2024-12-08,12,2024,2024-12,Clothing,Gap,188.76,False,one-time,188.76,443.27,-57.42,4297.15,neutral,18
USER_0102,lifestyle_spender,CA,2024-12-22,12,2024,2024-12,Subscriptions,HelloFresh,29.99,True,monthly,218.75,443.27,-50.65,3867.74,negative,6
USER_0102,lifestyle_spender,CA,2024-08-23,8,2024,2024-08,Subscriptions,Microsoft 365,19.99,True,monthly,308.44,324.72,-5.01,4814.65,negative,8
USER_0102,lifestyle_spender,CA,2024-07-13,7,2024,2024-07,Online Shopping,Etsy,7.7,False,one-time,332.42,4411.27,-92.46,4300.66,neutral,15
USER_0102,lifestyle_spender,CA,2024-04-05,4,2024,2024-04,Clothing,Zara,272.52,False,one-time,664.25,117.24,466.57,3960.57,neutral,14
USER_0102,lifestyle_spender,CA,2024-08-23,8,2024,2024-08,Home Improvement,IKEA,167.72,False,one-time,476.16,332.42,43.24,4364.64,positive,10
USER_0102,lifestyle_spender,CA,2024-04-26,4,2024,2024-04,Utilities,Duke Energy,103.41,False,one-time,767.66,117.24,554.78,3968.31,positive,4
USER_0102,lifestyle_spender,CA,2024-01-09,1,2024,2024-01,Online Shopping,Wayfair,159.43,False,one-time,465.63,5003.14,-90.69,4625.56,neutral,10
USER_0102,lifestyle_spender,CA,2024-11-14,11,2024,2024-11,Clothing,Nordstrom,160.57,False,one-time,603.84,468.83,28.8,5068.11,neutral,2
USER_0102,lifestyle_spender,CA,2024-02-24,2,2024,2024-02,Home Improvement,Home Depot,109.99,False,one-time,295.48,465.63,-36.54,5009.34,positive,15
USER_0102,lifestyle_spender,CA,2024-11-08,11,2024,2024-11,Utilities,AT&T,161.88,False,one-time,765.72,468.83,63.33,4035.09,positive,9
USER_0102,lifestyle_spender,CA,2024-07-08,7,2024,2024-07,Electronics,Apple Store,113.55,False,one-time,445.97,4551.6,-90.2,4900.38,neutral,4
USER_0102,lifestyle_spender,CA,2024-02-21,2,2024,2024-02,Subscriptions,HelloFresh,49.99,True,monthly,345.47,465.63,-25.81,4079.68,negative,16
USER_0102,lifestyle_spender,CA,2024-07-08,7,2024,2024-07,Sports & Fitness,Nike,125.74,False,one-time,571.71,5167.17,-88.94,4955.11,positive,11
USER_0102,lifestyle_spender,CA,2024-12-17,12,2024,2024-12,Subscriptions,Amazon Prime,19.99,True,monthly,238.74,765.72,-68.82,4276.34,negative,12
USER_0102,lifestyle_spender,CA,2024-05-25,5,2024,2024-05,Entertainment,AMC Theaters,108.82,False,one-time,317.69,767.66,-58.62,5123.04,neutral,9
USER_0102,lifestyle_spender,CA,2024-06-23,6,2024,2024-06,Home Improvement,Menards,64.04,False,one-time,64.04,317.69,-79.84,4764.28,positive,6
USER_0102,lifestyle_spender,CA,2024-12-05,12,2024,2024-12,Clothing,H&M,158.75,False,one-time,397.49,765.72,-48.09,4986.13,neutral,16
USER_0102,lifestyle_spender,CA,2024-05-06,5,2024,2024-05,Travel,Marriott,185.12,False,one-time,502.81,767.66,-34.5,5057.64,positive,12
USER_0102,lifestyle_spender,CA,2024-05-12,5,2024,2024-05,Groceries,H-E-B,180.89,False,one-time,683.7,767.66,-10.94,4388.11,positive,9
USER_0102,lifestyle_spender,CA,2024-10-19,10,2024,2024-10,Dining,McDonald's,199.2,False,one-time,668.03,508.67,31.33,5168.54,neutral,13
USER_0102,lifestyle_spender,CA,2024-02-25,2,2024,2024-02,Electronics,Apple Store,169.46,False,one-time,514.93,465.63,10.59,4678.75,neutral,4
USER_0102,lifestyle_spender,CA,2024-03-31,3,2024,2024-03,Subscriptions,Amazon Prime,14.99,True,monthly,132.23,514.93,-74.32,3969.04,negative,12
USER_0102,lifestyle_spender,CA,2024-07-23,7,2024,2024-07,Subscriptions,Adobe CC,9.99,True,monthly,581.7,64.04,808.34,4280.54,negative,10
USER_0102,lifestyle_spender,CA,2024-12-06,12,2024,2024-12,Healthcare,LabCorp,118.04,False,one-time,515.53,765.72,-32.67,4083.86,positive,8
USER_0102,lifestyle_spender,CA,2024-08-10,8,2024,2024-08,Coffee Shops,Starbucks,200.38,False,one-time,676.54,581.7,16.3,4284.73,neutral,4
USER_0102,lifestyle_spender,CA,2024-06-17,6,2024,2024-06,Coffee Shops,Peet's Coffee,68.55,False,one-time,132.59,683.7,-80.61,4417.98,neutral,5
USER_0102,lifestyle_spender,CA,2024-12-07,12,2024,2024-12,Gas,Circle K,95.96,False,one-time,611.49,765.72,-20.14,3905.39,positive,12
USER_0102,lifestyle_spender,CA,2024-03-31,3,2024,2024-03,Clothing,Nordstrom,92.15,False,one-time,224.38,514.93,-56.43,3940.62,neutral,5
USER_0103,average_spender,IL,2024-11-25,11,2024,2024-11,Sports & Fitness,REI,102.13,False,one-time,102.13,1900.83,-94.63,2254.71,positive,10
USER_0103,average_spender,IL,2024-09-14,9,2024,2024-09,Subscriptions,Spotify,19.99,True,monthly,19.99,1766.02,-98.87,1925.5,negative,18
USER_0103,average_spender,IL,2024-07-04,7,2024,2024-07,Jewelry,Kay Jewelers,98.47,False,one-time,98.47,2270.83,-95.66,2057.78,negative,7
USER_0103,average_spender,IL,2024-07-30,7,2024,2024-07,Groceries,Whole Foods,86.33,False,one-time,184.8,2489.39,-92.58,2411.72,positive,2
USER_0103,average_spender,IL,2024-02-25,2,2024,2024-02,Groceries,Kroger,101.92,False,one-time,101.92,1805.44,-94.35,2465.43,positive,11
USER_0103,average_spender,IL,2024-12-25,12,2024,2024-12,Utilities,Water Dept,49.89,False,one-time,49.89,102.13,-51.15,2282.0,positive,4
USER_0103,average_spender,IL,2024-12-19,12,2024,2024-12,Gas,Chevron,82.63,False,one-time,132.52,102.13,29.76,2265.91,positive,9
USER_0103,average_spender,IL,2024-12-04,12,2024,2024-12,Sports & Fitness,REI,70.0,False,one-time,202.52,102.13,98.3,2498.09,positive,15
USER_0103,average_spender,IL,2024-06-08,6,2024,2024-06,Coffee Shops,Starbucks,95.92,False,one-time,95.92,2636.61,-96.36,2508.0,neutral,8
USER_0103,average_spender,IL,2024-03-17,3,2024,2024-03,Healthcare,CVS Pharmacy,70.26,False,one-time,70.26,101.92,-31.06,1934.93,positive,3
USER_0103,average_spender,IL,2024-09-21,9,2024,2024-09,Entertainment,Regal Cinema,63.07,False,one-time,83.06,1850.06,-95.51,2135.74,neutral,7
USER_0103,average_spender,IL,2024-04-30,4,2024,2024-04,Healthcare,LabCorp,87.76,False,one-time,87.76,70.26,24.91,2512.08,positive,6
USER_0103,average_spender,IL,2024-03-16,3,2024,2024-03,Coffee Shops,Peet's Coffee,96.7,False,one-time,166.96,101.92,63.81,2492.16,neutral,17
USER_0103,average_spender,IL,2024-02-11,2,2024,2024-02,Home Improvement,Lowe's,55.51,False,one-time,157.43,1768.82,-91.1,1962.03,positive,9
USER_0103,average_spender,IL,2024-05-09,5,2024,2024-05,Healthcare,Urgent Care,71.7,False,one-time,71.7,87.76,-18.3,1895.97,positive,16
USER_0103,average_spender,IL,2024-08-30,8,2024,2024-08,Clothing,Zara,45.11,False,one-time,45.11,184.8,-75.59,2352.95,neutral,17
USER_0103,average_spender,IL,2024-11-23,11,2024,2024-11,Jewelry,Pandora,6.72,False,one-time,108.85,2560.76,-95.75,2069.57,negative,17
USER_0103,average_spender,IL,2024-09-06,9,2024,2024-09,Dining,McDonald's,78.68,False,one-time,161.74,45.11,258.55,2093.11,neutral,11
USER_0103,average_spender,IL,2024-12-18,12,2024,2024-12,Subscriptions,Hulu,17.99,True,monthly,220.51,108.85,102.58,2452.43,negative,13
USER_0103,average_spender,IL,2024-02-07,2,2024,2024-02,Subscriptions,Planet Fitness,49.99,True,monthly,207.42,2610.55,-92.05,1965.46,negative,16
USER_0103,average_spender,IL,2024-03-11,3,2024,2024-03,Entertainment,Sky Zone,89.57,False,one-time,256.53,207.42,23.68,2454.34,neutral,15
USER_0103,average_spender,IL,2024-12-07,12,2024,2024-12,Utilities,Comcast,80.32,False,one-time,300.83,108.85,176.37,2190.36,positive,15
USER_0103,average_spender,IL,2024-12-29,12,2024,2024-12,Utilities,Duke Energy,21.35,False,one-time,322.18,108.85,195.99,2014.89,positive,5
USER_0103,average_spender,IL,2024-10-09,10,2024,2024-10,Healthcare,Walgreens,63.98,False,one-time,63.98,161.74,-60.44,2297.75,positive,7
USER_0103,average_spender,IL,2024-08-23,8,2024,2024-08,Jewelry,Zales,14.18,False,one-time,59.29,184.8,-67.92,2519.31,negative,3
USER_0103,average_spender,IL,2024-05-20,5,2024,2024-05,Travel,Marriott,109.86,False,one-time,181.56,87.76,106.88,2171.36,positive,9
USER_0103,average_spender,IL,2024-02-10,2,2024,2024-02,Utilities,Duke Energy,44.37,False,one-time,251.79,2269.36,-88.9,1916.71,positive,4
USER_0103,average_spender,IL,2024-08-06,8,2024,2024-08,Utilities,Comcast,106.81,False,one-time,166.1,184.8,-10.12,2299.53,positive,12
USER_0103,average_spender,IL,2024-05-07,5,2024,2024-05,Gas,Shell,98.56,False,one-time,280.12,87.76,219.19,2407.96,positive,2
USER_0103,average_spender,IL,2024-09-10,9,2024,2024-09,Groceries,H-E-B,49.32,False,one-time,211.06,166.1,27.07,2476.43,positive,11
USER_0103,average_spender,IL,2024-10-16,10,2024,2024-10,Utilities,Water Dept,43.13,False,one-time,107.11,211.06,-49.25,2098.69,positive,14
USER_0103,average_spender,IL,2024-09-15,9,2024,2024-09,Jewelry,Kay Jewelers,82.68,False,one-time,293.74,166.1,76.85,2026.87,negative,2
USER_0103,average_spender,IL,2024-06-15,6,2024,2024-06,Electronics,Best Buy,50.82,False,one-time,146.74,280.12,-47.62,2413.32,neutral,10
USER_0103,average_spender,IL,2024-07-02,7,2024,2024-07,Entertainment,Regal Cinema,76.07,False,one-time,260.87,146.74,77.78,2254.58,neutral,12
USER_0103,average_spender,IL,2024-02-21,2,2024,2024-02,Online Shopping,eBay,60.46,False,one-time,312.25,2383.02,-86.9,2360.05,neutral,4
USER_0103,average_spender,IL,2024-06-28,6,2024,2024-06,Utilities,Water Dept,25.84,False,one-time,172.58,280.12,-38.39,2324.58,positive,5
USER_0103,average_spender,IL,2024-12-26,12,2024,2024-12,Dining,McDonald's,13.85,False,one-time,336.03,108.85,208.71,2198.6,neutral,12
USER_0103,average_spender,IL,2024-02-24,2,2024,2024-02,Online Shopping,Wayfair,79.38,False,one-time,391.63,1961.85,-80.04,2369.16,neutral,2
USER_0103,average_spender,IL,2024-06-20,6,2024,2024-06,Clothing,H&M,58.36,False,one-time,230.94,280.12,-17.56,2197.77,neutral,6
USER_0103,average_spender,IL,2024-03-13,3,2024,2024-03,Entertainment,Sky Zone,58.58,False,one-time,315.11,391.63,-19.54,2191.33,neutral,18
